"YYYY","MM","DD","TIME","STAMP","Nhiệt độ","Độ mặn","PH","NH3","H2S","TSS","DO","COD","Ghi chú",,
"2019","10","04","09:00","04/10/2019 09:00",30.0,34.3,8.2,0.015,0.003,2.875,4.8,6.1,"AVE",,
"2019","10","04","12:00","04/10/2019 12:00",28.9,34.3,8.1,0.070,0.001,9.775,5.5,4.7,"AVE",,
"2019","10","04","15:00","04/10/2019 15:00",28.7,34.6,8.1,0.075,0.000,9.688,5.4,4.8,"AVE",,
"2019","10","04","18:00","04/10/2019 18:00",30.0,34.6,8.2,0.013,0.003,2.488,4.7,5.9,"AVE",,
"2019","10","05","00:00","05/10/2019 00:00",30.0,34.8,8.2,0.011,0.003,2.294,4.6,5.9,"AVE",,
"2019","10","05","06:00","05/10/2019 06:00",29.3,34.9,8.2,0.046,0.001,5.947,5.0,5.4,"AVE",,
"2019","10","05","09:00","05/10/2019 09:00",30.0,35.0,8.2,0.010,0.003,2.100,4.5,5.8,2020,"TTG",
"2019","10","05","12:00","05/10/2019 12:00",28.5,35.0,8.1,0.080,0.000,9.600,5.4,4.9,2020,"TTG",
"2019","10","05","15:00","05/10/2019 15:00",28.9,34.3,8.1,0.070,0.001,9.775,5.5,4.7,"AVE",,
"2019","10","05","18:00","05/10/2019 18:00",30.0,34.3,8.2,0.015,0.003,2.875,4.8,6.1,"AVE",,
"2019","10","06","00:00","06/10/2019 00:00",30.0,33.9,8.2,0.018,0.002,3.263,5.0,6.2,"AVE",,
"2019","10","06","06:00","06/10/2019 06:00",29.6,33.7,8.2,0.039,0.002,6.606,5.3,5.4,"AVE",,
"2019","10","06","09:00","06/10/2019 09:00",30.0,33.5,8.2,0.020,0.002,3.650,5.2,6.4,"AVE",,
"2019","10","06","12:00","06/10/2019 12:00",29.3,33.5,8.2,0.060,0.002,9.950,5.6,4.5,"AVE",,
"2019","10","06","15:00","06/10/2019 15:00",29.6,32.8,8.2,0.050,0.002,10.125,5.6,4.3,"AVE",,
"2019","10","06","18:00","06/10/2019 18:00",30.0,32.8,8.2,0.025,0.002,4.425,5.5,6.6,"AVE",,
"2019","10","07","00:00","07/10/2019 00:00",30.0,32.4,8.2,0.028,0.001,4.813,5.6,6.8,"AVE",,
"2019","10","07","06:00","07/10/2019 06:00",30.0,32.2,8.2,0.034,0.002,7.556,5.7,5.4,"AVE",,
"2019","10","07","09:00","07/10/2019 09:00",30.0,32.0,8.2,0.030,0.001,5.200,5.8,6.9,2019,"TTG",
"2019","10","07","12:00","07/10/2019 12:00",30.0,32.0,8.2,0.040,0.003,10.300,5.7,4.1,2019,"TTG",
"2019","10","07","15:00","07/10/2019 15:00",29.6,32.8,8.2,0.050,0.002,10.125,5.6,4.3,"AVE",,
"2019","10","07","18:00","07/10/2019 18:00",30.0,32.8,8.2,0.025,0.002,4.425,5.5,6.6,"AVE",,
"2019","10","08","00:00","08/10/2019 00:00",30.0,33.1,8.2,0.023,0.002,4.038,5.3,6.5,"AVE",,
"2019","10","08","06:00","08/10/2019 06:00",29.6,33.3,8.2,0.041,0.002,6.994,5.4,5.5,"AVE",,
"2019","10","08","09:00","08/10/2019 09:00",30.0,33.5,8.2,0.020,0.002,3.650,5.2,6.4,"AVE",,
"2019","10","08","12:00","08/10/2019 12:00",29.3,33.5,8.2,0.060,0.002,9.950,5.6,4.5,"AVE",,
"2019","10","08","15:00","08/10/2019 15:00",29.4,33.1,8.2,0.055,0.002,10.038,5.6,4.4,"AVE",,
"2019","10","08","18:00","08/10/2019 18:00",30.0,33.1,8.2,0.023,0.002,4.038,5.3,6.5,"AVE",,
"2019","10","09","00:00","09/10/2019 00:00",30.0,32.9,8.2,0.024,0.002,4.231,5.4,6.6,"AVE",,
"2019","10","09","06:00","09/10/2019 06:00",29.8,32.8,8.2,0.037,0.002,7.178,5.5,5.4,"AVE",,
"2019","10","09","09:00","09/10/2019 09:00",30.0,32.8,8.2,0.025,0.002,4.425,5.5,6.6,"AVE",,
"2019","10","09","12:00","09/10/2019 12:00",29.6,32.8,8.2,0.050,0.002,10.125,5.6,4.3,"AVE",,
"2019","10","09","15:00","09/10/2019 15:00",29.5,32.9,8.2,0.053,0.002,10.081,5.6,4.4,"AVE",,
"2019","10","09","18:00","09/10/2019 18:00",30.0,32.9,8.2,0.024,0.002,4.231,5.4,6.6,"AVE",,
"2019","10","10","00:00","10/10/2019 00:00",30.0,33.0,8.2,0.023,0.002,4.134,5.4,6.5,"AVE",,
"2019","10","10","06:00","10/10/2019 06:00",29.7,33.1,8.2,0.039,0.002,7.086,5.5,5.5,"AVE",,
"2019","10","10","09:00","10/10/2019 09:00",30.0,33.1,8.2,0.023,0.002,4.038,5.3,6.5,"AVE",,
"2019","10","10","12:00","10/10/2019 12:00",29.4,33.1,8.2,0.055,0.002,10.038,5.6,4.4,"AVE",,
"2019","10","10","15:00","10/10/2019 15:00",29.4,33.0,8.2,0.048,0.002,9.597,5.7,4.1,"AVE",,
"2019","10","10","18:00","10/10/2019 18:00",29.8,33.0,8.2,0.022,0.002,4.460,5.4,6.0,"AVE",,
"2019","10","11","00:00","11/10/2019 00:00",29.8,32.9,8.2,0.022,0.002,4.671,5.5,5.8,"AVE",,
"2019","10","11","06:00","11/10/2019 06:00",29.6,32.9,8.2,0.031,0.002,6.914,5.6,4.8,"AVE",,
"2019","10","11","09:00","11/10/2019 09:00",29.7,32.8,8.2,0.022,0.002,4.882,5.5,5.5,"AVE",,
"2019","10","11","12:00","11/10/2019 12:00",29.4,32.8,8.2,0.041,0.002,9.157,5.8,3.9,"AVE",,
"2019","10","11","15:00","11/10/2019 15:00",29.4,32.7,8.2,0.033,0.002,8.717,5.9,3.6,"AVE",,
"2019","10","11","18:00","11/10/2019 18:00",29.5,32.7,8.2,0.021,0.002,5.304,5.7,5.0,"AVE",,
"2019","10","12","00:00","12/10/2019 00:00",29.4,32.6,8.2,0.021,0.002,5.515,5.7,4.8,"AVE",,
"2019","10","12","06:00","12/10/2019 06:00",29.4,32.5,8.2,0.024,0.002,6.896,5.8,4.0,"AVE",,
"2019","10","12","09:00","12/10/2019 09:00",29.4,32.5,8.2,0.021,0.002,5.727,5.8,4.5,"AVE",,
"2019","10","12","12:00","12/10/2019 12:00",29.4,32.5,8.2,0.026,0.002,8.277,6.0,3.3,"AVE",,
"2019","10","12","15:00","12/10/2019 15:00",29.1,32.5,8.2,0.024,0.003,7.860,6.0,3.7,"AVE",,
"2019","10","12","18:00","12/10/2019 18:00",29.1,32.5,8.2,0.020,0.002,5.909,5.8,4.3,"AVE",,
"2019","10","13","00:00","13/10/2019 00:00",29.0,32.5,8.2,0.020,0.002,6.001,5.8,4.1,"AVE",,
"2019","10","13","06:00","13/10/2019 06:00",29.0,32.6,8.2,0.021,0.003,6.722,5.9,4.1,"AVE",,
"2019","10","13","09:00","13/10/2019 09:00",28.9,32.6,8.2,0.020,0.002,6.092,5.8,4.0,"AVE",,
"2019","10","13","12:00","13/10/2019 12:00",28.9,32.6,8.2,0.022,0.003,7.443,6.1,4.0,"AVE",,
"2019","10","13","15:00","13/10/2019 15:00",28.7,32.6,8.2,0.021,0.004,7.026,6.2,4.4,"AVE",,
"2019","10","13","18:00","13/10/2019 18:00",28.7,32.6,8.2,0.019,0.002,6.275,5.7,3.7,"AVE",,
"2019","10","14","00:00","14/10/2019 00:00",28.6,32.6,8.2,0.019,0.002,6.367,5.7,3.6,"AVE",,
"2019","10","14","06:00","14/10/2019 06:00",28.5,32.6,8.2,0.019,0.003,6.488,6.0,4.1,"AVE",,
"2019","10","14","09:00","14/10/2019 09:00",28.4,32.6,8.2,0.019,0.002,6.458,5.7,3.4,"AVE",,
"2019","10","14","12:00","14/10/2019 12:00",28.4,32.6,8.1,0.019,0.004,6.609,6.3,4.7,"AVE",,
"2019","10","14","15:00","14/10/2019 15:00",28.5,32.7,8.1,0.018,0.004,6.550,6.3,4.3,"AVE",,
"2019","10","14","18:00","14/10/2019 18:00",28.5,32.7,8.2,0.018,0.002,6.424,5.7,3.2,"AVE",,
"2019","10","15","00:00","15/10/2019 00:00",28.5,32.7,8.2,0.017,0.002,6.407,5.7,3.1,"AVE",,
"2019","10","15","06:00","15/10/2019 06:00",28.5,32.7,8.2,0.017,0.003,6.449,6.0,3.5,"AVE",,
"2019","10","15","09:00","15/10/2019 09:00",28.5,32.8,8.2,0.017,0.002,6.390,5.7,3.0,"AVE",,
"2019","10","15","12:00","15/10/2019 12:00",28.5,32.8,8.2,0.017,0.003,6.491,6.3,4.0,"AVE",,
"2019","10","15","15:00","15/10/2019 15:00",28.4,32.6,8.1,0.019,0.004,6.609,6.3,4.7,"AVE",,
"2019","10","15","18:00","15/10/2019 18:00",28.4,32.6,8.2,0.019,0.002,6.458,5.7,3.4,"AVE",,
"2019","10","16","00:00","16/10/2019 00:00",28.4,32.6,8.2,0.020,0.002,6.492,5.7,3.7,"AVE",,
"2019","10","16","06:00","16/10/2019 06:00",28.4,32.5,8.2,0.020,0.004,6.610,6.0,4.6,"AVE",,
"2019","10","16","09:00","16/10/2019 09:00",28.4,32.5,8.2,0.021,0.002,6.527,5.7,3.9,"AVE",,
"2019","10","16","12:00","16/10/2019 12:00",28.4,32.5,8.1,0.021,0.006,6.727,6.3,5.5,"AVE",,
"2019","10","16","15:00","16/10/2019 15:00",28.5,32.8,8.2,0.017,0.003,6.491,6.3,4.0,"AVE",,
"2019","10","16","18:00","16/10/2019 18:00",28.5,32.8,8.2,0.017,0.002,6.390,5.7,3.0,"AVE",,
"2019","10","17","00:00","17/10/2019 00:00",28.6,32.9,8.2,0.014,0.003,6.321,5.8,2.6,"AVE",,
"2019","10","17","06:00","17/10/2019 06:00",28.7,32.9,8.2,0.013,0.002,6.288,6.0,2.5,"AVE",,
"2019","10","17","09:00","17/10/2019 09:00",28.7,33.0,8.2,0.012,0.003,6.253,5.8,2.2,2015,"VIỆN 3",
"2019","10","17","12:00","17/10/2019 12:00",28.7,33.0,8.2,0.012,0.001,6.254,6.2,2.5,2015,"VIỆN 3",
"2019","10","17","15:00","17/10/2019 15:00",28.4,32.5,8.1,0.021,0.006,6.727,6.3,5.5,"AVE",,
"2019","10","17","18:00","17/10/2019 18:00",28.4,32.5,8.2,0.021,0.002,6.527,5.7,3.9,"AVE",,
"2019","10","18","00:00","18/10/2019 00:00",28.2,32.3,8.2,0.026,0.001,6.663,5.7,4.7,"AVE",,
"2019","10","18","06:00","18/10/2019 06:00",28.1,32.1,8.1,0.028,0.005,6.932,6.1,6.6,"AVE",,
"2019","10","18","09:00","18/10/2019 09:00",28.0,32.0,8.2,0.030,0.000,6.800,5.7,5.6,2018,"TTG",
"2019","10","18","12:00","18/10/2019 12:00",28.0,32.0,8.1,0.030,0.010,7.200,6.4,8.4,2018,"TTG",
"2019","10","18","15:00","18/10/2019 15:00",28.8,29.5,8.2,0.025,0.005,7.200,6.2,7.7,"AVE",,
"2019","10","18","18:00","18/10/2019 18:00",28.5,30.0,8.3,0.030,0.000,6.850,6.0,6.8,"AVE",,
"2019","10","19","00:00","19/10/2019 00:00",28.8,29.0,8.4,0.030,0.000,6.875,6.1,7.3,"AVE",,
"2019","10","19","06:00","19/10/2019 06:00",29.1,28.0,8.3,0.025,0.000,7.038,6.0,7.1,"AVE",,
"2019","10","19","09:00","19/10/2019 09:00",29.0,28.0,8.5,0.030,0.000,6.900,6.2,7.9,2020,"TTG",
"2019","10","19","12:00","19/10/2019 12:00",29.5,27.0,8.2,0.020,0.000,7.200,5.9,6.9,2020,"TTG",
"2019","10","19","15:00","19/10/2019 15:00",29.4,28.5,8.2,0.030,0.001,7.375,5.8,6.1,"AVE",,
"2019","10","19","18:00","19/10/2019 18:00",29.0,29.3,8.4,0.033,0.000,6.975,6.0,6.6,"AVE",,
"2019","10","20","00:00","20/10/2019 00:00",29.0,29.9,8.3,0.034,0.000,7.013,5.8,5.9,"AVE",,
"2019","10","20","06:00","20/10/2019 06:00",29.1,29.9,8.2,0.037,0.001,7.281,5.8,5.6,"AVE",,
"2019","10","20","09:00","20/10/2019 09:00",29.0,30.5,8.3,0.035,0.001,7.050,5.7,5.3,"AVE",,
"2019","10","20","12:00","20/10/2019 12:00",29.3,30.0,8.1,0.040,0.002,7.550,5.7,5.3,"AVE",,
"2019","10","20","15:00","20/10/2019 15:00",29.1,31.5,8.1,0.050,0.002,7.725,5.6,4.4,"AVE",,
"2019","10","20","18:00","20/10/2019 18:00",29.0,31.8,8.1,0.038,0.001,7.125,5.5,3.9,"AVE",,
"2019","10","21","00:00","21/10/2019 00:00",29.0,32.4,8.1,0.039,0.001,7.163,5.3,3.3,"AVE",,
"2019","10","21","06:00","21/10/2019 06:00",29.0,32.7,8.0,0.049,0.002,7.531,5.4,3.4,"AVE",,
"2019","10","21","09:00","21/10/2019 09:00",29.0,33.0,8.0,0.040,0.001,7.200,5.2,2.6,2019,"TTG",
"2019","10","21","12:00","21/10/2019 12:00",29.0,33.0,8.0,0.060,0.003,7.900,5.5,3.6,2019,"TTG",
"2019","10","21","15:00","21/10/2019 15:00",29.0,32.5,8.1,0.055,0.002,6.350,5.6,4.0,"AVE",,
"2019","10","21","18:00","21/10/2019 18:00",28.8,32.5,8.1,0.055,0.001,6.200,4.9,2.9,"AVE",,
"2019","10","22","00:00","22/10/2019 00:00",28.6,32.3,8.1,0.063,0.000,5.700,4.7,3.0,"AVE",,
"2019","10","22","06:00","22/10/2019 06:00",28.8,32.1,8.1,0.056,0.000,5.250,5.2,3.7,"AVE",,
"2019","10","22","09:00","22/10/2019 09:00",28.5,32.0,8.1,0.070,0.000,5.200,4.5,3.1,2018,"TTG",
"2019","10","22","12:00","22/10/2019 12:00",29.0,32.0,8.1,0.050,0.000,4.800,5.7,4.4,2018,"TTG",
"2019","10","22","15:00","22/10/2019 15:00",28.8,32.1,8.1,0.049,0.000,4.694,5.7,4.4,"AVE",,
"2019","10","22","18:00","22/10/2019 18:00",28.3,32.2,8.1,0.068,0.000,5.338,4.6,3.2,"AVE",,
"2019","10","23","00:00","23/10/2019 00:00",28.2,32.3,8.1,0.066,0.000,5.406,4.6,3.2,"AVE",,
"2019","10","23","06:00","23/10/2019 06:00",28.4,32.3,8.1,0.057,0.000,4.997,5.2,3.7,"AVE",,
"2019","10","23","09:00","23/10/2019 09:00",28.1,32.4,8.1,0.065,0.000,5.475,4.6,3.2,"AVE",,
"2019","10","23","12:00","23/10/2019 12:00",28.6,32.3,8.1,0.048,0.000,4.588,5.8,4.3,"AVE",,
"2019","10","23","15:00","23/10/2019 15:00",28.5,32.3,8.1,0.047,0.000,4.534,5.8,4.3,"AVE",,
"2019","10","23","18:00","23/10/2019 18:00",28.0,32.5,8.1,0.064,0.000,5.544,4.7,3.3,"AVE",,
"2019","10","24","00:00","24/10/2019 00:00",28.0,32.5,8.1,0.063,0.000,5.578,4.7,3.3,"AVE",,
"2019","10","24","06:00","24/10/2019 06:00",28.2,32.4,8.1,0.055,0.000,5.030,5.2,3.8,"AVE",,
"2019","10","24","09:00","24/10/2019 09:00",27.9,32.6,8.1,0.063,0.000,5.613,4.7,3.3,"AVE",,
"2019","10","24","12:00","24/10/2019 12:00",28.4,32.4,8.1,0.046,0.000,4.481,5.8,4.3,"AVE",,
"2019","10","24","15:00","24/10/2019 15:00",28.3,32.4,8.1,0.046,0.000,4.428,5.8,4.2,"AVE",,
"2019","10","24","18:00","24/10/2019 18:00",27.8,32.7,8.1,0.061,0.000,5.681,4.7,3.3,"AVE",,
"2019","10","25","00:00","25/10/2019 00:00",27.8,32.7,8.1,0.061,0.000,5.716,4.8,3.3,"AVE",,
"2019","10","25","06:00","25/10/2019 06:00",28.0,32.6,8.1,0.053,0.000,5.045,5.3,3.8,"AVE",,
"2019","10","25","09:00","25/10/2019 09:00",27.8,32.8,8.1,0.060,0.000,5.750,4.8,3.4,"AVE",,
"2019","10","25","12:00","25/10/2019 12:00",28.3,32.5,8.1,0.045,0.000,4.375,5.8,4.2,"AVE",,
"2019","10","25","15:00","25/10/2019 15:00",28.2,32.6,8.1,0.044,0.000,4.322,5.8,4.2,"AVE",,
"2019","10","25","18:00","25/10/2019 18:00",27.7,32.8,8.1,0.059,0.000,5.819,4.8,3.4,"AVE",,
"2019","10","26","00:00","26/10/2019 00:00",27.6,32.9,8.1,0.058,0.000,5.853,4.8,3.4,"AVE",,
"2019","10","26","06:00","26/10/2019 06:00",27.8,32.8,8.1,0.051,0.000,5.061,5.3,3.8,"AVE",,
"2019","10","26","09:00","26/10/2019 09:00",27.6,32.9,8.1,0.058,0.000,5.888,4.8,3.4,"AVE",,
"2019","10","26","12:00","26/10/2019 12:00",28.1,32.6,8.1,0.044,0.000,4.269,5.9,4.2,"AVE",,
"2019","10","26","15:00","26/10/2019 15:00",28.0,32.7,8.1,0.043,0.000,4.216,5.9,4.1,"AVE",,
"2019","10","26","18:00","26/10/2019 18:00",27.5,33.0,8.1,0.056,0.000,5.956,4.9,3.4,"AVE",,
"2019","10","27","00:00","27/10/2019 00:00",27.4,33.1,8.1,0.056,0.000,5.991,4.9,3.5,"AVE",,
"2019","10","27","06:00","27/10/2019 06:00",27.6,32.9,8.1,0.049,0.000,5.077,5.4,3.8,"AVE",,
"2019","10","27","09:00","27/10/2019 09:00",27.4,33.1,8.1,0.055,0.000,6.025,4.9,3.5,"AVE",,
"2019","10","27","12:00","27/10/2019 12:00",27.9,32.8,8.1,0.043,0.000,4.163,5.9,4.1,"AVE",,
"2019","10","27","15:00","27/10/2019 15:00",27.7,32.9,8.1,0.041,0.000,4.056,5.9,4.1,"AVE",,
"2019","10","27","18:00","27/10/2019 18:00",27.2,33.3,8.1,0.053,0.000,6.163,5.0,3.5,"AVE",,
"2019","10","28","00:00","28/10/2019 00:00",27.1,33.4,8.1,0.051,0.000,6.231,5.0,3.6,"AVE",,
"2019","10","28","06:00","28/10/2019 06:00",27.3,33.2,8.1,0.046,0.000,5.091,5.5,3.8,"AVE",,
"2019","10","28","09:00","28/10/2019 09:00",27.0,33.5,8.1,0.050,0.000,6.300,5.1,3.6,"AVE",,
"2019","10","28","12:00","28/10/2019 12:00",27.5,33.0,8.1,0.040,0.000,3.950,6.0,4.0,"AVE",,
"2019","10","28","15:00","28/10/2019 15:00",27.3,33.1,8.1,0.039,0.000,3.844,6.0,4.0,"AVE",,
"2019","10","28","18:00","28/10/2019 18:00",26.8,33.7,8.1,0.048,0.000,6.438,5.1,3.7,"AVE",,
"2019","10","29","00:00","29/10/2019 00:00",26.7,33.8,8.1,0.046,0.000,6.506,5.2,3.7,"AVE",,
"2019","10","29","06:00","29/10/2019 06:00",26.9,33.5,8.1,0.042,0.000,5.122,5.6,3.8,"AVE",,
"2019","10","29","09:00","29/10/2019 09:00",26.6,33.9,8.1,0.045,0.000,6.575,5.2,3.7,"AVE",,
"2019","10","29","12:00","29/10/2019 12:00",27.1,33.3,8.1,0.038,0.000,3.738,6.0,3.9,"AVE",,
"2019","10","29","15:00","29/10/2019 15:00",26.9,33.4,8.1,0.036,0.000,3.631,6.0,3.9,"AVE",,
"2019","10","29","18:00","29/10/2019 18:00",26.4,34.1,8.1,0.043,0.000,6.713,5.3,3.8,"AVE",,
"2019","10","30","00:00","30/10/2019 00:00",26.3,34.2,8.1,0.041,0.000,6.781,5.3,3.8,"AVE",,
"2019","10","30","06:00","30/10/2019 06:00",26.5,33.8,8.1,0.038,0.000,5.153,5.7,3.8,"AVE",,
"2019","10","30","09:00","30/10/2019 09:00",26.3,34.3,8.1,0.040,0.000,6.850,5.3,3.9,"AVE",,
"2019","10","30","12:00","30/10/2019 12:00",26.8,33.5,8.1,0.035,0.000,3.525,6.1,3.8,"AVE",,
"2019","10","30","15:00","30/10/2019 15:00",26.7,33.6,8.1,0.034,0.000,3.472,6.1,3.8,"AVE",,
"2019","10","30","18:00","30/10/2019 18:00",26.2,34.3,8.1,0.039,0.000,6.919,5.4,3.9,"AVE",,
"2019","10","31","00:00","31/10/2019 00:00",26.1,34.4,8.1,0.038,0.000,6.953,5.4,3.9,"AVE",,
"2019","10","31","06:00","31/10/2019 06:00",26.3,34.0,8.1,0.036,0.000,5.186,5.7,3.8,"AVE",,
"2019","10","31","09:00","31/10/2019 09:00",26.1,34.4,8.1,0.038,0.000,6.988,5.4,3.9,"AVE",,
"2019","10","31","12:00","31/10/2019 12:00",26.6,33.6,8.1,0.034,0.000,3.419,6.1,3.8,"AVE",,
"2019","10","31","15:00","31/10/2019 15:00",26.5,33.7,8.1,0.033,0.000,3.366,6.1,3.7,"AVE",,
"2019","10","31","18:00","31/10/2019 18:00",26.0,34.5,8.1,0.036,0.000,7.056,5.4,3.9,"AVE",,
"2019","11","01","00:00","01/11/2019 00:00",25.9,34.6,8.1,0.036,0.000,7.091,5.4,4.0,"AVE",,
"2019","11","01","06:00","01/11/2019 06:00",26.1,34.2,8.1,0.034,0.000,5.202,5.8,3.8,"AVE",,
"2019","11","01","09:00","01/11/2019 09:00",25.9,34.6,8.1,0.035,0.000,7.125,5.5,4.0,"AVE",,
"2019","11","01","12:00","01/11/2019 12:00",26.4,33.8,8.1,0.033,0.000,3.313,6.1,3.7,"AVE",,
"2019","11","01","15:00","01/11/2019 15:00",26.2,33.9,8.1,0.031,0.000,3.206,6.2,3.7,"AVE",,
"2019","11","01","18:00","01/11/2019 18:00",25.7,34.8,8.1,0.033,0.000,7.263,5.5,4.0,"AVE",,
"2019","11","02","00:00","02/11/2019 00:00",25.6,34.9,8.1,0.031,0.000,7.331,5.6,4.1,"AVE",,
"2019","11","02","06:00","02/11/2019 06:00",25.8,34.5,8.1,0.031,0.000,5.216,5.9,3.8,"AVE",,
"2019","11","02","09:00","02/11/2019 09:00",25.5,35.0,8.1,0.030,0.000,7.400,5.6,4.1,2020,"TTG",
"2019","11","02","12:00","02/11/2019 12:00",26.0,34.0,8.1,0.030,0.000,3.100,6.2,3.6,2020,"TTG",
"2019","11","02","15:00","02/11/2019 15:00",26.0,32.5,8.1,0.063,0.000,5.175,6.1,3.8,"AVE",,
"2019","11","02","18:00","02/11/2019 18:00",25.6,34.3,8.1,0.045,0.000,7.525,5.4,3.7,"AVE",,
"2019","11","03","00:00","03/11/2019 00:00",25.7,33.9,8.1,0.053,0.000,7.588,5.3,3.5,"AVE",,
"2019","11","03","06:00","03/11/2019 06:00",25.8,32.4,8.0,0.074,0.000,7.419,5.6,3.8,"AVE",,
"2019","11","03","09:00","03/11/2019 09:00",25.8,33.5,8.1,0.060,0.000,7.650,5.3,3.4,"AVE",,
"2019","11","03","12:00","03/11/2019 12:00",26.0,31.0,8.0,0.095,0.000,7.250,6.0,4.0,"AVE",,
"2019","11","03","15:00","03/11/2019 15:00",26.0,29.5,8.0,0.128,0.000,9.325,5.8,4.2,"AVE",,
"2019","11","03","18:00","03/11/2019 18:00",25.9,32.8,8.0,0.075,0.000,7.775,5.1,3.0,"AVE",,
"2019","11","04","00:00","04/11/2019 00:00",25.9,32.4,8.0,0.083,0.000,7.838,5.0,2.8,"AVE",,
"2019","11","04","06:00","04/11/2019 06:00",26.0,30.2,8.0,0.121,0.000,9.619,5.3,3.6,"AVE",,
"2019","11","04","09:00","04/11/2019 09:00",26.0,32.0,8.0,0.090,0.000,7.900,4.9,2.6,2019,"TTG",
"2019","11","04","12:00","04/11/2019 12:00",26.0,28.0,7.9,0.160,0.000,11.400,5.7,4.4,2019,"TTG",
"2019","11","04","15:00","04/11/2019 15:00",26.0,30.5,8.0,0.120,0.015,7.850,5.2,3.6,"AVE",,
"2019","11","04","18:00","04/11/2019 18:00",26.0,33.0,8.1,0.060,0.000,6.150,5.1,3.4,"AVE",,
"2019","11","05","00:00","05/11/2019 00:00",26.0,33.5,8.1,0.045,0.000,5.275,5.1,3.7,"AVE",,
"2019","11","05","06:00","05/11/2019 06:00",26.0,33.3,8.0,0.063,0.015,4.788,4.9,3.3,"AVE",,
"2019","11","05","09:00","05/11/2019 09:00",26.0,34.0,8.1,0.030,0.000,4.400,5.2,4.1,2018,"TTG",
"2019","11","05","12:00","05/11/2019 12:00",26.0,33.0,8.0,0.080,0.030,4.300,4.6,2.8,2018,"TTG",
"2019","11","05","15:00","05/11/2019 15:00",26.0,32.4,8.0,0.083,0.028,4.294,4.7,3.0,"AVE",,
"2019","11","05","18:00","05/11/2019 18:00",26.1,33.6,8.1,0.034,0.000,4.575,5.2,4.2,"AVE",,
"2019","11","06","00:00","06/11/2019 00:00",26.1,33.4,8.1,0.037,0.000,4.663,5.3,4.2,"AVE",,
"2019","11","06","06:00","06/11/2019 06:00",26.0,32.7,8.0,0.061,0.013,4.475,5.0,3.7,"AVE",,
"2019","11","06","09:00","06/11/2019 09:00",26.1,33.3,8.1,0.039,0.000,4.750,5.3,4.3,"AVE",,
"2019","11","06","12:00","06/11/2019 12:00",26.0,31.9,8.0,0.085,0.027,4.288,4.7,3.1,"AVE",,
"2019","11","06","15:00","06/11/2019 15:00",26.0,31.3,8.0,0.088,0.025,4.281,4.8,3.3,"AVE",,
"2019","11","06","18:00","06/11/2019 18:00",26.2,32.9,8.1,0.043,0.000,4.925,5.3,4.4,"AVE",,
"2019","11","07","00:00","07/11/2019 00:00",26.2,32.7,8.1,0.045,0.000,5.013,5.3,4.4,"AVE",,
"2019","11","07","06:00","07/11/2019 06:00",26.1,31.7,8.0,0.068,0.012,4.644,5.1,3.9,"AVE",,
"2019","11","07","09:00","07/11/2019 09:00",26.3,32.5,8.1,0.048,0.000,5.100,5.4,4.5,"AVE",,
"2019","11","07","12:00","07/11/2019 12:00",26.0,30.8,8.0,0.090,0.023,4.275,4.9,3.5,"AVE",,
"2019","11","07","15:00","07/11/2019 15:00",26.0,30.2,8.0,0.093,0.021,4.269,4.9,3.6,"AVE",,
"2019","11","07","18:00","07/11/2019 18:00",26.3,32.1,8.1,0.052,0.000,5.275,5.4,4.6,"AVE",,
"2019","11","08","00:00","08/11/2019 00:00",26.3,31.9,8.1,0.054,0.000,5.363,5.4,4.6,"AVE",,
"2019","11","08","06:00","08/11/2019 06:00",26.2,30.8,8.0,0.075,0.010,4.813,5.2,4.2,"AVE",,
"2019","11","08","09:00","08/11/2019 09:00",26.4,31.8,8.1,0.056,0.000,5.450,5.4,4.7,"AVE",,
"2019","11","08","12:00","08/11/2019 12:00",26.0,29.6,8.0,0.095,0.020,4.263,5.0,3.8,"AVE",,
"2019","11","08","15:00","08/11/2019 15:00",26.0,29.1,8.0,0.098,0.018,4.256,5.1,3.9,"AVE",,
"2019","11","08","18:00","08/11/2019 18:00",26.4,31.4,8.1,0.061,0.000,5.625,5.5,4.8,"AVE",,
"2019","11","09","00:00","09/11/2019 00:00",26.5,31.2,8.1,0.063,0.000,5.713,5.5,4.8,"AVE",,
"2019","11","09","06:00","09/11/2019 06:00",26.2,29.8,8.0,0.081,0.008,4.981,5.3,4.5,"AVE",,
"2019","11","09","09:00","09/11/2019 09:00",26.5,31.0,8.1,0.065,0.001,5.800,5.5,4.9,"AVE",,
"2019","11","09","12:00","09/11/2019 12:00",26.0,28.5,8.0,0.100,0.016,4.250,5.2,4.1,"AVE",,
"2019","11","09","15:00","09/11/2019 15:00",26.0,27.9,7.9,0.103,0.014,4.244,5.2,4.3,"AVE",,
"2019","11","09","18:00","09/11/2019 18:00",26.6,30.6,8.0,0.069,0.001,5.975,5.5,4.9,"AVE",,
"2019","11","10","00:00","10/11/2019 00:00",26.6,30.4,8.0,0.072,0.001,6.063,5.6,5.0,"AVE",,
"2019","11","10","06:00","10/11/2019 06:00",26.3,28.9,8.0,0.088,0.007,5.150,5.4,4.7,"AVE",,
"2019","11","10","09:00","10/11/2019 09:00",26.6,30.3,8.0,0.074,0.001,6.150,5.6,5.0,"AVE",,
